
""
"Kontostand vom 05.02.2024:";"10000 EUR"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
1997-03-18;1999-01-30;Abgelehnt;Dipl.-Ing. Pius Kitzmann;Ann Binner MBA.;Dolorem numquam impedit sapiente aperiam.;Lastschrift;DE09371838765001145259;5,42;266353363708590498;160474553075350123;228789303008846709
2013-08-31;1996-04-20;Erfolgreich;Ing. Annette Stadelmann;Hedwig Wiek B.Sc.;Libero natus amet et unde dolores officiis a.;Überweisung;DE32200785738324633454;-39,0;065553193932117583;233216937356246939;257892294258333233
1984-11-10;2012-09-25;Erfolgreich;Ilja Benthin;Manuela Schleich-Holzapfel;Dolor in eius molestias.;Überweisung;DE52453048777836384128;-261,34;003647307420837247;828452210326340806;299725768997401468
2005-01-16;2019-11-25;Abgelehnt;Dipl.-Ing. Alfons Bohnbach;Raphael Patberg MBA.;Incidunt facere officiis quisquam.;Lastschrift;DE56099389073046843362;-282,92;784945679059453927;619089912236352032;046672513523112274
2001-10-07;2023-02-27;Abgelehnt;Dipl.-Ing. Ayse Kabus B.Eng.;Marisa Zobel;Accusantium distinctio praesentium est itaque repudiandae omnis in.;Überweisung;DE76310804063467301695;516,31;257305551433036830;488714039702212128;208875275761233034
2021-03-23;1970-05-14;Erfolgreich;Rigo Jüttner;Anita Geißler B.Sc.;Qui provident eum fuga.;Überweisung;DE96000146553824036415;-77,31;950724733050363362;156020477876002957;361414717499895897
2011-07-16;2019-05-12;Erfolgreich;Karl-Georg Haering;Dipl.-Ing. Aribert Berger;Deleniti quae minus.;Lastschrift;DE08184476905209472883;-554,06;096213772923096236;029237687287873069;366459446697647350
1993-05-05;2012-03-01;Abgelehnt;Ing. Denis Lehmann;Silvana Wernecke;Id omnis odio maiores minima voluptate.;Überweisung;DE27496224013187907677;995,0;891926166147422945;366678731615907563;904319261012943124
2015-10-23;1983-07-02;Abgelehnt;Bernd Reuter;Ing. Anneli Neureuther;Qui nostrum totam velit non.;Lastschrift;DE96059518938268350374;96,02;766640210263014465;314762524634746691;806721774452191191
2020-01-25;2005-06-24;Abgelehnt;Dorothea Eberhardt B.Eng.;Univ.Prof. Kristina Fechner;Quaerat veniam sunt exercitationem dignissimos aut.;Lastschrift;DE44519421259858001467;-750,77;596076177297303351;839961781581580438;058615266853853449
1975-07-09;1980-06-05;Abgelehnt;Ayten Holzapfel;Christos Herrmann MBA.;Sit laborum sint autem est esse.;Lastschrift;DE28974299723918144584;175,8;212787921659630431;185210375524852654;568759873266670030
2014-02-19;1972-09-18;Abgelehnt;Leo Niemeier;Björn Koch II;Accusamus consequuntur saepe blanditiis accusamus molestiae.;Überweisung;DE27922430314972927773;638,06;441097583545818755;469895909548720796;533199807231797411
1978-02-11;1986-07-15;Erfolgreich;Marica Jäntsch B.Eng.;Beatrix Sorgatz B.Eng.;Numquam atque deserunt harum.;Überweisung;DE15135031566020286279;442,57;376368608299636810;381195664057797009;772472550260758394
1980-07-02;1979-12-06;Abgelehnt;Ladislaus Pruschke;Otto Hartmann;Ut facere amet alias ad soluta.;Überweisung;DE16999396802840641578;693,74;560754073743206504;644268218767098313;499879039498034789
1992-12-12;1972-11-24;Abgelehnt;Ismet Scholz B.Sc.;Frederik Hertrampf;Deleniti minima ea pariatur consequuntur quis pariatur.;Lastschrift;DE69961486971426226263;-331,51;918283956273031182;266083250196908104;291220314715433630
2005-05-08;1979-04-01;Erfolgreich;Luzia Sager-Atzler;Dr. Jelena Johann B.Sc.;Quasi necessitatibus tempore numquam voluptatum.;Überweisung;DE97769941510799955034;-812,26;954700110634625089;686658897196990698;007389708215389681
1979-09-12;2019-10-12;Abgelehnt;Ira Mans;Susana Röhricht;Eaque facilis nulla dicta.;Lastschrift;DE68057537324293197268;-867,16;872505966053877544;001416782951673984;194732131341173139
1978-05-01;1998-06-20;Abgelehnt;Klaus-Ulrich Beier;Natalija Adler;Labore perspiciatis beatae temporibus eos magnam a laboriosam.;Lastschrift;DE76501428860554336482;-20,93;693626539168104769;522523961221638476;309614048999947427
1984-04-18;1973-11-29;Erfolgreich;Univ.Prof. Stella Kostolzin B.Sc.;Silvana Caspar;Blanditiis ratione quia est magni sunt.;Lastschrift;DE79520897058887531675;987,76;150470216995680188;399025883267882110;872757544900257763
2020-07-19;2004-05-13;Abgelehnt;Recep Bohnbach;Grzegorz Schmidt;Illo at veniam delectus velit perspiciatis perspiciatis.;Lastschrift;DE07549072761043212223;314,42;399669806141797695;036514815199292270;131452478814006625
2021-12-13;1979-02-24;Abgelehnt;Prof. Saban Jäkel;Mike Trommler B.Eng.;Quasi nam nemo quia consectetur consequuntur dolore.;Lastschrift;DE18323174547158728382;-503,3;240297097093036258;380288978928886049;946799221248761035
1984-01-18;2001-03-03;Erfolgreich;Aurelia Schulz-Meyer;Tina Beier B.A.;Iusto quas numquam eius impedit quae recusandae.;Lastschrift;DE29244111910670699217;-427,55;929350948797118118;123988605288437994;113185528349022756
2023-12-31;1977-12-21;Erfolgreich;Dipl.-Ing. Adolf Hövel B.Eng.;Dipl.-Ing. Heini Rudolph;Itaque a delectus unde.;Überweisung;DE04898916243850386875;317,43;216407643820741609;363940263955587804;814970675561396641
1983-12-25;2000-09-06;Erfolgreich;Dipl.-Ing. Pascale Adler MBA.;Zoltan Stadelmann;Aliquam cum dolores error enim.;Lastschrift;DE59938807054878822490;-791,62;598256299353875636;337083393621041274;778277220563274007
1995-01-17;1989-07-10;Erfolgreich;Donald Fritsch;Prof. Hiltraud Heinrich MBA.;Laboriosam inventore culpa nisi vitae cum.;Überweisung;DE50076665817112254413;272,66;565389319289318094;569198187453593436;091475057755140825
2015-09-30;2010-08-31;Erfolgreich;Dipl.-Ing. Hedwig Walter B.A.;Univ.Prof. Nadia Sölzer;Dignissimos architecto assumenda maxime accusantium.;Überweisung;DE04590294429883714359;932,51;500976459800855172;087353516152191595;192860372639982617
2019-04-20;2010-12-14;Erfolgreich;Univ.Prof. Zoltan Schleich B.Sc.;Dr. Alexander Jüttner;Aliquam inventore sit cupiditate magnam atque iste provident.;Lastschrift;DE02582133535465680726;-33,43;721632281866965648;552623016335347838;868930207988922313
1988-10-06;2010-02-04;Erfolgreich;Otfried Cichorius;Hildegart Conradi;Possimus eius eligendi.;Lastschrift;DE06204198642961118761;361,53;130618812569179883;560758778189609978;768905066948618194
1975-05-29;1984-05-16;Erfolgreich;Linus Hiller MBA.;Urban Kramer;Fuga quae aliquid voluptatibus dolorum provident ipsum.;Lastschrift;DE80338571664944087610;-771,36;362131034472370851;639361084420460611;222193923187459181
2005-04-01;2019-10-09;Erfolgreich;Dursun Eimer;Felix Hänel B.Sc.;Ipsam molestiae ex aliquam officia.;Überweisung;DE40284458891869997570;-436,26;389112394122067469;547227930822395103;404431344584382234
2018-02-11;1992-07-04;Abgelehnt;Franz Josef Becker;Prof. Imre Wesack;Nihil deleniti suscipit illo non asperiores harum.;Überweisung;DE80527464783069881586;-34,81;129532486713971791;127396704980900507;986906863591082454
2005-12-30;2021-07-05;Erfolgreich;Cosima Nohlmans;Katy Albers B.A.;Corporis quia excepturi tenetur quos quae nisi.;Lastschrift;DE04873218457042837662;-886,64;340333714718451076;434911821634575785;170301153780518890
2017-09-30;1995-02-16;Erfolgreich;Erich Jäkel;Natalia Wirth-Benthin;Recusandae eum enim est recusandae omnis.;Lastschrift;DE48406617340634430266;768,77;844249146922013106;365297689685888026;297336388104083052
2015-08-07;2014-01-20;Erfolgreich;Fabian Dowerg;Vassilios Zimmer;Dolore necessitatibus sunt voluptatibus qui quos delectus.;Überweisung;DE74250572494831462269;-63,8;997594998021284715;657904171476706549;277015153286779858
2014-06-03;1976-11-08;Erfolgreich;Irmi Rörricht;Dr. Thea Cichorius;Impedit libero nobis culpa nihil.;Überweisung;DE58840581599827946874;-198,06;086405125418722767;240967472429766873;040684921654924242
2001-11-15;2005-01-13;Erfolgreich;Helen Kusch;Reinhard Lorch-Ebert;Quam est placeat nemo quas.;Überweisung;DE24104962250105639933;-62,27;938918091347201905;616710001606099675;147624963831435234
2017-03-31;1976-04-08;Abgelehnt;Olivia Heidrich B.Eng.;Augustin Hübel;Architecto modi officiis.;Überweisung;DE91787193225207186019;6,91;288623185868638815;696006189441720862;394218565150642896
1990-02-09;1981-10-27;Abgelehnt;Annita Knappe-Pechel;Prof. Fabian Cichorius;Accusamus maiores aperiam similique molestiae possimus debitis.;Überweisung;DE84493474181538838066;-50,59;236143369067130646;286798511978677269;212919666443030254
2007-10-07;2015-06-20;Erfolgreich;Guenther Kruschwitz;Dipl.-Ing. Greta Köster;Eum odit dolor voluptatem laboriosam saepe dolores.;Überweisung;DE84339836206390506935;225,71;917730823609573649;271533174552656893;785873766899985954
2020-08-02;1989-02-19;Erfolgreich;Dipl.-Ing. Gretchen Stadelmann MBA.;Marie-Louise Müller;Natus nam placeat vitae optio deleniti.;Überweisung;DE10220301482635053729;646,16;726386059692931175;906036772078340850;749771326812198256
1997-04-14;2009-10-08;Erfolgreich;Nikolai Dussen van;Cetin Wähner B.A.;Ex amet non fugiat aspernatur tempore.;Überweisung;DE91445777898596621981;533,88;169018799339878783;416478275400021938;764776429351090847
1975-04-13;2019-04-27;Abgelehnt;Gerard Junken;Univ.Prof. Ian Barth B.Sc.;Assumenda velit qui placeat neque sint facilis laborum.;Lastschrift;DE95390640439103358966;292,72;823540880877290327;437431243889504580;334242620726684658
1979-09-29;1989-08-22;Erfolgreich;Frieder Jäkel;Ines Sorgatz MBA.;Praesentium autem placeat voluptate quod.;Überweisung;DE52745373979322740727;610,06;337493170158491390;580292702804571266;583103590667443724
1977-03-22;1990-05-12;Erfolgreich;Prof. Gerhardt Lübs;Prof. Ramona Eberth MBA.;Exercitationem quibusdam mollitia cupiditate.;Lastschrift;DE72479353718926572176;-541,97;949370953268388724;077164239803674944;638736668531378734
1985-02-24;2018-11-07;Abgelehnt;Dr. Paolo Bruder B.Eng.;Univ.Prof. Friedrich-Wilhelm Gieß MBA.;Inventore optio vero quibusdam laboriosam a corrupti tempore.;Überweisung;DE75575822191028277183;-419,92;044250061803772545;284833281277688059;684639299085886166
1985-08-19;1998-10-01;Abgelehnt;Prof. Anthony Heuser;Hanno Schenk;Ullam alias ipsam quod ut vel.;Lastschrift;DE76476089016492674375;550,1;104663106007224679;145376955028423273;347045946206774216
1976-12-10;1993-09-28;Abgelehnt;Mirjana Röhrdanz;Solveig Lorch;Sunt ratione distinctio quisquam.;Überweisung;DE97121687031992324507;-660,36;627169386697094787;642823360693256131;739923710709456576
1972-08-26;1993-05-30;Abgelehnt;Betti Christoph;Mahmoud Hermighausen;Repellat rerum hic molestiae libero iusto.;Überweisung;DE76543693055478365023;361,46;152200290094959496;950846855078351949;798321215831303256
1988-05-07;2011-02-19;Erfolgreich;Karlfried Schottin;Yvonne Weimer MBA.;Porro voluptatum excepturi aliquam alias voluptatum impedit.;Überweisung;DE88903317833435402547;749,92;575846961840961912;328951844527302738;373102994569344473
1995-12-11;1988-10-12;Abgelehnt;Frau Sylvana Kruschwitz;Univ.Prof. Klemens Bauer;Velit vitae esse sequi aliquid ad expedita pariatur.;Überweisung;DE38801672544859229391;-196,31;136342909318695928;993195888786321476;300640174883805992
1976-06-04;1998-03-27;Abgelehnt;Florence Hesse;Gerhild Börner;Cum id modi sapiente assumenda natus.;Lastschrift;DE60606422515698805884;33,24;370638405772839640;313160389434146368;946929178877431936
2014-04-05;1993-12-09;Erfolgreich;Natascha Wesack;Otmar Rogner B.Eng.;Recusandae veritatis voluptas.;Lastschrift;DE71511788969004198995;478,18;413815153973342393;214267215846180809;651546610598058292
2005-06-06;2017-12-10;Erfolgreich;Ing. Aleksandra Karz;Drago Grein Groth;Voluptatibus quis aliquid nesciunt repellendus.;Überweisung;DE87111925584916286011;-882,07;069572626425759976;118176416141843361;355671843733135523
2001-01-26;2012-02-28;Erfolgreich;Ayse Hornich;Herr Heinz-Otto Etzler B.Sc.;Animi dolorum consequatur maxime at.;Lastschrift;DE85685144533917859500;-259,86;623469054249165553;859633796359693876;914180054527574229
2009-10-25;2023-07-22;Erfolgreich;Ing. Klaus Dieter Gotthard MBA.;Heidi Eckbauer;Aliquid aliquam provident repudiandae repellendus a.;Überweisung;DE54882435004208210292;812,37;979499126053777814;698151636000529318;787920302268418963
1975-11-17;1991-09-01;Abgelehnt;Damian Hamann;Dipl.-Ing. Luigi Döhn;Nisi dolores possimus.;Lastschrift;DE34189124064587483443;-698,85;281093938491758733;462211784308607052;590475636939718183
1971-05-15;1986-06-04;Abgelehnt;Alexandros Eckbauer;Dipl.-Ing. Manfred Pruschke;Dolore odio odio aliquid.;Überweisung;DE05358154303252261991;559,17;134427551095847864;230436753067952186;992471308967672008
2021-01-07;1986-08-19;Erfolgreich;Roberto Wieloch;Nicolai Trommler;Vero officiis in nesciunt odit harum.;Lastschrift;DE28463640772903697706;254,74;280002798943944868;851150262288480038;894210771381252468
1972-07-01;1997-02-24;Erfolgreich;Heiko Peukert;Hans-Joachim Wulf;Dolorem assumenda earum ipsam similique aut.;Lastschrift;DE79639093145454248266;485,21;658391569586081518;320209724204605756;463372385185183357
2008-02-09;2018-11-03;Erfolgreich;Dr. Alwin Seifert MBA.;Marit Hande B.Eng.;A pariatur perferendis nostrum sequi pariatur illum.;Überweisung;DE76720125377790466578;-187,15;121184817942405007;630083991594520517;321730319316183602
1978-05-01;1991-05-19;Erfolgreich;Prof. Annerose Beer B.Sc.;Kreszenz Süßebier;Labore aspernatur sint.;Lastschrift;DE90832619435303112822;-894,76;922788541193172539;047391282296952917;863913180852285838
2002-03-24;2016-09-13;Abgelehnt;Prof. Elfie Bohnbach MBA.;Sigrun Barkholz-Jungfer;Alias quibusdam quasi recusandae quisquam qui dicta.;Überweisung;DE13792106007821145037;971,79;245143069429495241;877579251244635280;658709980611871509
2002-05-07;1977-01-25;Erfolgreich;Christiana Meyer;Prof. Karlheinz Schüler;Modi odit ducimus voluptate culpa dolorem odit enim.;Überweisung;DE27582703175178028073;709,6;644328326880834959;410421629348945724;882862672058900701
1994-03-12;2023-06-17;Erfolgreich;Valentin Schwital-Hermann;Rudolf Zimmer-Scholl;Aliquid culpa a.;Überweisung;DE06026001698809812486;-294,25;182474700969664530;238498762669542651;096000158629859370
2014-10-04;1986-10-12;Abgelehnt;Dr. Juri Bruder MBA.;Rafael Drewes;Nobis alias neque inventore libero dicta vero.;Lastschrift;DE22449968430797868903;-623,04;705176486890720416;753864112573608710;264133925889892211
2006-08-03;1977-04-22;Abgelehnt;Gabor Lorch;Hans-Christian Trommler MBA.;Impedit corporis asperiores quibusdam.;Lastschrift;DE23400233345448002145;407,99;687079861722644304;560160798902275176;403676518994991628
2021-11-17;1992-06-12;Erfolgreich;Prof. Marie Wende B.Sc.;Krystyna Sontag;Nesciunt eaque adipisci voluptatum reiciendis sapiente.;Lastschrift;DE39805707821672627952;833,45;782541097823537248;698381103253292697;157818702981941328
1980-05-24;2013-01-21;Erfolgreich;Gabriel Lübs-Winkler;Benjamin Klemt;Molestias reprehenderit id animi aperiam iste asperiores.;Überweisung;DE31845691854366693309;913,02;271094112296486954;952721532397220876;392900912430267464
1987-04-16;1993-06-22;Abgelehnt;Dipl.-Ing. Dietmar Cichorius;Kunigunde Jungfer;Fugiat praesentium quo minus accusantium similique.;Überweisung;DE06707726860990379497;511,36;920925731340176794;413071333863798842;370383007335153515
1996-11-04;2013-08-24;Erfolgreich;Hugo Weiß;Claus-Dieter Ullrich B.Sc.;Libero quod ipsum omnis doloribus quis a quas.;Überweisung;DE23200145799137315899;-257,42;539205157162855402;121805996243352729;035992935798972104
1976-05-30;1994-03-02;Abgelehnt;Ing. Emilie Kranz MBA.;Apostolos Textor;Illo voluptas eligendi ut dolorum mollitia.;Überweisung;DE14283441378719472957;932,47;066571841787053006;469478892543718178;973425819164742683
2009-05-16;1993-11-11;Abgelehnt;Rebekka Briemer;Immo Holsten-Tlustek;Ducimus dolorem minus hic culpa dolor.;Lastschrift;DE07913907579067638328;320,39;354596751551021790;132804036725453413;523940238487190697
2006-08-23;1979-05-10;Erfolgreich;Jane Klemt B.Eng.;Ing. Heiderose Naser B.A.;Saepe excepturi fugit quasi.;Überweisung;DE19541131847798308134;-568,79;853951712877326674;761656784568981976;196068113884178130
1979-06-11;2002-03-02;Erfolgreich;Emin Dietz;Trudi Junitz;Iste consectetur totam ipsa corporis dignissimos recusandae.;Überweisung;DE47071759774276817192;580,35;089393144491059124;280862993213518220;474721738502717071
2003-05-23;1994-11-10;Abgelehnt;Aurelia Vogt;Zdenka Hertrampf;At veritatis quod temporibus voluptatum et amet.;Lastschrift;DE90368064926083690988;275,52;659896554310996294;273518244883248271;449248250946786275
2004-04-19;1991-05-29;Abgelehnt;Ing. Raymond Stroh MBA.;Ing. Sarina Scheuermann B.Eng.;Sunt beatae quae nobis ratione corporis.;Überweisung;DE87160592200134630573;177,16;912605933533756969;564507457730760692;642365239614714999
1990-09-06;1972-02-29;Abgelehnt;Kristine Putz;Wojciech Schlosser;Fugiat vel officiis provident molestias nesciunt aliquam itaque.;Lastschrift;DE20473993477317426824;-765,97;718160088605009509;519905260384998945;538155110283016721
2013-03-10;1973-06-06;Erfolgreich;Dr. Till Tintzmann;Bernadette Köhler MBA.;Ratione molestias placeat atque ab.;Lastschrift;DE71659271402377155224;503,06;459847575127169073;151130163590881366;936878116048240620
2020-04-19;2001-09-05;Abgelehnt;Diane Schüler;Andrew Bien B.Sc.;Ipsum esse atque in.;Überweisung;DE57870599843138287589;147,33;722771087651098990;567924647076855195;915761918521917997
2001-09-22;2013-09-28;Erfolgreich;Theresia Kühnert;Prof. Sergio Franke B.A.;Iste mollitia blanditiis velit architecto.;Lastschrift;DE02716491889854401457;592,75;854368273145724774;598261802270465129;450785225151468112
1983-12-29;2024-02-14;Abgelehnt;Lioba Barth B.A.;Mirjam Hörle;Ipsa commodi quaerat.;Lastschrift;DE67440296148228315852;404,16;912946521399151220;049158966288858803;210686245684071703
1995-08-21;1982-10-28;Abgelehnt;Ulla Kaul-Dippel;Igor Segebahn;Fugit repellendus adipisci.;Überweisung;DE73770321092167811281;892,01;027090691621553430;805101147840284503;766564844746341325
1999-12-22;1982-03-27;Erfolgreich;Anni Winkler;Natascha Fröhlich B.Sc.;Voluptatem saepe velit praesentium possimus earum.;Überweisung;DE04136238195475394072;469,06;301706589636163683;170090232760071267;339163397319724888
